image,PSNR,SSIM,NCC,LMSE
7-Thick-5-m,21.626151480657608,0.8393576818221059,0.9649163,0.004680454
8-Focus-11-m,23.638638405305965,0.8640519825688546,0.9832757,0.008229862
8-Focus-13-m,23.862399953095927,0.8596528620294732,0.98425597,0.007843778
8-Focus-16-m,23.425787990265714,0.8519880428585674,0.98290795,0.0081495335
8-Focus-19-m,22.373876945119687,0.8175167095724142,0.9821418,0.009391519
8-Focus-22-m,21.74627295696486,0.8010691507171809,0.979331,0.010171087
8-Focus-27-m,20.792585900849712,0.7851824515486662,0.97639763,0.011125054
8-Focus-32-m,21.12335069571347,0.7828912405955721,0.9791258,0.010942076
8-Thick-10-m,21.33288527809024,0.7777751829532313,0.97691256,0.010591843
8-Thick-3-m,21.461940147389726,0.7877494743141353,0.9761236,0.010991924
8-Thick-5-m,21.02596481542201,0.7798290679328926,0.9793015,0.011075087
9-Focus-11-m,28.783113292119495,0.9137405550613785,0.9958434,0.002410602
9-Focus-13-m,29.04985168666201,0.9107500868691023,0.99592245,0.0024911796
9-Focus-16-m,28.813978323555236,0.9101735721388696,0.9959501,0.0024730647
9-Focus-19-m,29.28061582359388,0.9114226592614282,0.9957974,0.002534791
9-Focus-22-m,28.20347655115086,0.9154020700272655,0.99509484,0.0024833265
9-Focus-27-m,28.262784867995492,0.9067272202537469,0.9957044,0.002649519
9-Focus-32-m,29.25972986534082,0.9156044792526616,0.99557877,0.0024638625
9-Thick-10-m,29.48414720971296,0.9171685055133628,0.99570256,0.002164079
9-Thick-3-m,29.642073615581207,0.9126546911982611,0.9958042,0.0023581474
9-Thick-5-m,29.263421529615556,0.9153081850094988,0.99554867,0.0024665715
1-m,23.81850119247977,0.8048718753649519,0.9446674,0.018805278
10-m,22.49805311876713,0.9470016578465117,0.9953243,0.0032652342
100-m,25.489572915446775,0.9587875674640456,0.9736422,0.0010226931
101-m,29.886207283999962,0.9378173991398592,0.98411524,0.00270304
102-m,27.055693501555734,0.9569745324468251,0.983866,0.0005779869
103-m,18.012577520991204,0.8630245556063009,0.93489665,0.002377911
104-m,28.708947076760523,0.9381163666455024,0.9955289,0.00070040143
105-m,17.425815255212722,0.7008561767907405,0.6395343,0.024050502
106-m,29.91674384593067,0.9503544595268966,0.9953077,0.0020822047
107-m,27.430435136101597,0.9399891765172269,0.9841338,0.005319864
108-m,18.040053201888316,0.9337911634507812,0.9602011,0.00375119
109-m,26.36545871003987,0.9471617393106438,0.9877164,0.0013974573
11-m,22.227923716162135,0.9748967842128904,0.98240083,0.0004685033
12-m,27.34112774234732,0.924148286377819,0.9948224,0.0012383662
13-m,23.933304030726628,0.9234715725712626,0.951123,0.0044715237
14-m,28.99502771214746,0.962065717567956,0.9909511,0.0008292532
15-m,22.299313785977233,0.8939303061215017,0.94114065,0.0057340963
16-m,31.265135897625484,0.9503463332005082,0.99400574,0.0033046834
17-m,24.691737781357375,0.9342054565462794,0.93169224,0.002080326
18-m,24.066705700445038,0.9087562343194983,0.9194625,0.0023328336
2-m,22.335912938509722,0.7765168945492239,0.8241209,0.035100117
22s-m,17.554407178486628,0.8805146975681692,0.89968127,0.013761809
23s-m,29.267114235469602,0.9790257131537604,0.9913935,0.0006302615
24-m,29.557359901524148,0.9693705729336269,0.99327415,0.0009695959
25s-m,30.71347545346691,0.966347143182661,0.9943759,0.00049625256
26-m,19.23236753632265,0.8077115955682692,0.82710075,0.010917505
27-m,17.57083415753338,0.8081708012764905,0.74340063,0.010375767
28-m,23.18885481740985,0.9355819626641528,0.9490258,0.0020475048
29-m,16.93406931759741,0.7348136509173623,0.9047787,0.011370513
3-m,30.743287370944273,0.9516825726739521,0.9919727,0.0012778325
30-m,27.143587066986242,0.9200197220711397,0.9855296,0.004501786
34-m,25.90724990260576,0.9401596090986214,0.9809415,0.0022149216
35-m,20.88588068501372,0.9246042142024703,0.95031255,0.0038360425
36-m,25.492303400418326,0.9433005767524443,0.9884583,0.0021961806
37-m,20.761361511365916,0.8646185103635209,0.90457267,0.005621128
38-m,16.571190096319338,0.8549147048744651,0.9149108,0.0062938835
39-m,30.284059409263822,0.9645070642869781,0.9949098,0.00083010754
4-m,34.67836564337313,0.9727160094186348,0.996917,0.0008289768
40s-m,32.33042738556987,0.9816541046450475,0.99529934,0.0004409908
41-m,19.286580846757904,0.8717122541981217,0.9058752,0.0056440975
42-m,15.58326454210823,0.7885643219033827,0.7660165,0.010057655
43-m,28.650156299545028,0.9709523304017291,0.99649507,0.00039547918
44s-m,26.80265704230776,0.968898605741682,0.9809256,0.0006065705
45-m,29.87700454484954,0.9752879554649715,0.9954733,0.00039687776
46s-m,26.51023230660316,0.9217609274105748,0.99164575,0.0031896862
47-m,28.977005249683184,0.9547293239450965,0.9918512,0.00084407313
49-m,25.58635538494723,0.9621995680072737,0.97384304,0.0007130677
5-m,26.57519320268753,0.9628826601124283,0.99458045,0.001116774
50-m,18.81568333420864,0.915040390698846,0.9560141,0.00325489
51s-m,26.17489740794167,0.9777590950284204,0.9819215,0.0013193823
52s-m,38.68763727318393,0.9826487478076572,0.9989079,0.0002810837
53s-m,24.480642293238827,0.9644554845373028,0.98291093,0.0012348903
54-m,26.828401868225196,0.9594933430751644,0.98895353,0.0018424112
55s-m,30.286992486097805,0.9504838175644101,0.99072653,0.00066892704
56s-m,17.541207836523345,0.8197605776118829,0.60798496,0.010090003
57-m,28.915807084774244,0.9684653165896423,0.9941544,0.00091055286
58s-m,25.620532314619208,0.8819526787756743,0.65135884,0.012096623
59-m,19.14855323913721,0.9322313054596777,0.92555994,0.0011128801
6-m,27.811600229479577,0.9595606565611465,0.99681634,0.00078948785
60s-m,32.03280126456725,0.9794589927306241,0.99575824,0.0005446963
61-m,27.059802453896932,0.8912285136698914,0.9899303,0.0052719964
62-m,30.29551268160056,0.9347334234893435,0.9957076,0.0015287865
63-m,27.630507386535765,0.9521313107858679,0.99333143,0.0013163547
64-m,26.426001834135423,0.9438423516127076,0.9875261,0.0010182662
65-m,24.2922977930635,0.9314526641080656,0.97812563,0.0010072015
66-m,25.403792884036772,0.8551422088129669,0.9697554,0.008940132
67s-m,22.907345574292464,0.7966238515440686,0.91735965,0.0076638465
68-m,27.21863962556439,0.959866130858608,0.9931494,0.00066511094
69-m,31.753341781133305,0.9622458497385425,0.99667865,0.0006194101
70-m,25.51797021046781,0.9397254879187055,0.99637705,0.0006802563
71-m,36.06066653627681,0.9722887596863764,0.9988032,0.0003061769
72-m,34.06302464266887,0.9721311524508245,0.9987169,0.0005292265
73-m,29.02529584018299,0.9436747138557342,0.99460024,0.0013540649
74-m,24.529678994748053,0.7664327327388797,0.9504491,0.025107803
75-m,28.02670631868337,0.8168965993527578,0.9366717,0.009613389
76s-m,21.57282369747296,0.751563870585927,0.7017266,0.036429476
77-m,25.81713634532805,0.8971300964375697,0.98849875,0.0019001875
78-m,27.268720089875604,0.9413465574021901,0.97393763,0.002128465
79s-m,27.408521727167386,0.8976299848835868,0.9750092,0.0025140496
7s-m,29.495758775267348,0.9434628279045546,0.9954887,0.0010146337
80-m,31.973190426562798,0.9524602919236319,0.99344426,0.0024474326
81-m,30.564151775852707,0.9548218001716592,0.98777646,0.0030484716
82-m,23.21885606778845,0.8979105793329438,0.94245213,0.006621544
83-m,29.74486629012662,0.9000168427445826,0.9756315,0.0067706103
84-m,28.52907631506959,0.9209424153186422,0.9607792,0.007902352
85-m,28.91830670057144,0.8883244358136139,0.9845965,0.009749004
86s-m,32.95337462077739,0.9425083750047883,0.96939635,0.005136101
87-m,21.932617110600464,0.8003047533786948,0.7111079,0.020856885
88s-m,31.492469010797635,0.8501521104312392,0.9348372,0.013187398
89-m,33.24390920193854,0.9192392721525158,0.9905891,0.0033420087
9-m,13.213828445205502,0.7369025303598254,0.6912355,0.0038179727
90-m,22.046477704941253,0.9211021687455737,0.9609393,0.0031348763
91-m,19.394785714752857,0.8419522221343548,0.84395593,0.010728924
92-m,25.228084760056266,0.921263101512379,0.98230857,0.0015173125
93-m,28.612134695102156,0.9049350594566175,0.9666691,0.004839296
94-m,31.82200053825622,0.9565476067712023,0.99402595,0.0025900975
95-m,28.51645193319577,0.9375223735968413,0.95526326,0.003167563
96-m,26.33942452185302,0.9510122350000084,0.96420145,0.00093514356
97-m,24.783011534115133,0.9639060318029324,0.9753134,0.0012537619
98-m,23.91930786776925,0.9531782154363123,0.9774626,0.0032885356
99s-m,25.399186308347833,0.8496723813577084,0.98213154,0.0029504856
